Task_ID,Success,Latency_ms,Bytes,Attempts,Error
124,True,1067.52,1048576,1,
135,True,872.40,1048576,1,
132,True,884.44,1048576,1,
136,True,870.65,1048576,1,
130,True,895.71,1048576,1,
129,True,899.69,1048576,1,
133,True,892.73,1048576,1,
131,True,901.05,1048576,1,
134,True,894.99,1048576,1,
138,True,819.88,1048576,1,
139,True,820.12,1048576,1,
142,True,814.38,1048576,1,
143,True,814.49,1048576,1,
137,True,832.89,1048576,1,
141,True,825.38,1048576,1,
144,True,821.15,1048576,1,
140,True,832.90,1048576,1,
146,True,842.83,1048576,1,
147,True,844.48,1048576,1,
151,True,834.20,1048576,1,
150,True,842.89,1048576,1,
145,True,858.53,1048576,1,
149,True,850.14,1048576,1,
148,True,854.96,1048576,1,
152,True,847.48,1048576,1,
153,True,835.96,1048576,1,
154,True,837.09,1048576,1,
156,True,832.11,1048576,1,
159,True,828.26,1048576,1,
158,True,835.67,1048576,1,
160,True,835.70,1048576,1,
157,True,846.52,1048576,1,
155,True,860.59,1048576,1,
161,True,660.20,1048576,1,
165,True,651.64,1048576,1,
162,True,666.63,1048576,1,
163,True,666.35,1048576,1,
167,True,654.69,1048576,1,
164,True,675.46,1048576,1,
168,True,658.38,1048576,1,
166,True,678.67,1048576,1,
175,True,666.42,1048576,1,
170,True,691.21,1048576,1,
171,True,690.12,1048576,1,
169,True,703.19,1048576,1,
173,True,686.66,1048576,1,
172,True,693.91,1048576,1,
176,True,670.80,1048576,1,
174,True,688.46,1048576,1,
183,True,670.63,1048576,1,
179,True,682.81,1048576,1,
184,True,671.45,1048576,1,
181,True,683.48,1048576,1,
180,True,687.40,1048576,1,
177,True,695.84,1048576,1,
182,True,687.70,1048576,1,
178,True,698.18,1048576,1,
191,True,637.30,1048576,1,
187,True,648.49,1048576,1,
190,True,644.17,1048576,1,
185,True,657.58,1048576,1,
186,True,657.58,1048576,1,
189,True,652.19,1048576,1,
188,True,658.79,1048576,1,
192,True,652.86,1048576,1,
199,True,660.23,1048576,1,
195,True,675.65,1048576,1,
200,True,664.70,1048576,1,
193,True,684.38,1048576,1,
197,True,678.54,1048576,1,
194,True,687.27,1048576,1,
198,True,685.07,1048576,1,
196,True,691.38,1048576,1,
201,True,641.38,1048576,1,
204,True,638.47,1048576,1,
202,True,646.37,1048576,1,
207,True,639.85,1048576,1,
205,True,663.75,1048576,1,
208,True,659.29,1048576,1,
206,True,670.77,1048576,1,
203,True,680.22,1048576,1,
209,True,689.74,1048576,1,
210,True,687.58,1048576,1,
211,True,685.72,1048576,1,
212,True,679.89,1048576,1,
214,True,660.11,1048576,1,
215,True,660.51,1048576,1,
216,True,661.21,1048576,1,
213,True,676.69,1048576,1,
217,True,688.93,1048576,1,
220,True,684.16,1048576,1,
221,True,684.69,1048576,1,
223,True,680.61,1048576,1,
219,True,693.53,1048576,1,
218,True,701.95,1048576,1,
224,True,688.18,1048576,1,
222,True,702.33,1048576,1,
226,True,740.25,1048576,1,
225,True,747.42,1048576,1,
228,True,760.33,1048576,1,
232,True,778.09,1048576,1,
227,True,801.87,1048576,1,
230,True,793.12,1048576,1,
229,True,803.57,1048576,1,
231,True,880.03,1048576,1,
234,True,900.90,1048576,1,
233,True,908.65,1048576,1,
235,True,888.02,1048576,1,
238,True,849.44,1048576,1,
237,True,858.00,1048576,1,
240,True,767.90,1048576,1,
239,True,856.93,1048576,1,
236,True,869.49,1048576,1,
241,True,845.34,1048576,1,
244,True,835.18,1048576,1,
248,True,824.56,1048576,1,
242,True,850.61,1048576,1,
245,True,841.12,1048576,1,
243,True,853.35,1048576,1,
247,True,844.97,1048576,1,
246,True,852.81,1048576,1,
252,True,797.86,1048576,1,
255,True,788.50,1048576,1,
253,True,801.30,1048576,1,
249,True,817.23,1048576,1,
250,True,817.24,1048576,1,
251,True,816.80,1048576,1,
256,True,797.89,1048576,1,
254,True,811.60,1048576,1,
